ID,Tweet_ID,Isi_Tweet,Date,Aplikasi,Lokasi User,Source,Topic,Sentimen,Remark
-985587656,Sukopramono,Bapak Presiden Joko Widodo #soon #ComingSoon,08/06/2013 3:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Under The Moonshine,tweet,indonesian presidential election,1,Jokowi
-1355322376,QueenOfBarca,"Rosell (presiden): Jk ada yg ingin membeli Messi, mrk hrs membayar sktr 580M utk byr 250M klausal pembelian dan 56% pajak pendapatan [sport]",08/06/2013 4:04,web,CAMP NOU,tweet,indonesian presidential election,0,JK
-2120008320,Aim_Matul,Bpk capres wiranto ko skrng kurus yaa?,08/06/2013 4:27,"<a href=""http://twittanic.com"" rel=""nofollow"">Twittani</a>","Samarinda, Indonesia",tweet,indonesian presidential election,0,Wiranto
-1137554714,apriansyahikbal,"RT @INDOBARCA_JKT: Rosell (presiden): Jk ada yg ingin membeli Messi, mrk hrs membayar sktr 580M utk byr 250M klausal pembelian dan 56% paja ",08/06/2013 4:45,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Soy pueblo indonesio,tweet,indonesian presidential election,0,JK
-1748197835,jogjaonlen,"- Presiden Soeharto,- Presiden Megawati,     - Mantan Ketua MPR Amien Rais,- Hidayat N Wahid,- Wapres Boediono,- Anies Baswedan.",08/06/2013 6:05,web,"?: 0.0,0.0",tweet,indonesian presidential election,0,Megawati
1724811989,delasanada,"RT @jogjaonlen: - Presiden Soeharto,- Presiden Megawati,     - Mantan Ketua MPR Amien Rais,- Hidayat N Wahid,- Wapres Boediono,- Anies Basw ",08/06/2013 6:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Ngayogyokarto Hadiningrat,tweet,indonesian presidential election,0,Megawati
1997963046,agungSP_05,"@trieri_triani bkan lgi presiden, jokowi lg kalah lantak ente,, hha  ao cantik men lah tuo kagek,,,",08/06/2013 7:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Palembang - Yogyakarta,tweet,indonesian presidential election,0,Jokowi
554467367,ambisigue,"6 kali presiden, 11 kali presiden (hatta, hk 8, am, umar w, sudarmono, tri s, habibie, mega, hamzah h, jk, budiono.",08/06/2013 10:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",,tweet,indonesian presidential election,0,Hatta
442696394,yugopriono,Can mau tanya sebab capres wiranto pasangan ma HT @TrioMacan2000 ??,08/06/2013 11:37,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Semarang,tweet,indonesian presidential election,0,Wiranto
-336342492,surahman31,RT @TrioMacan2000: Sdh dibahas dulu. Agar HT serius ..ga main2 @yugopriono: Can mau tanya sebab capres wiranto pasangan ma HT @TrioMacan200 ,08/06/2013 11:40,web,"cengkareng,jakarta Indonesia",tweet,indonesian presidential election,1,Wiranto
1649709013,TrioMacan2000,"Sdh dibahas dulu. Agar HT serius ..ga main2 @yugopriono: Can mau tanya sebab capres wiranto pasangan ma HT @TrioMacan2000 ??""",08/06/2013 11:40,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",Nowhere but everywhere,tweet,indonesian presidential election,1,Wiranto
1015671682,arsyadarmawan,capres prabowo bagus kayanya,08/06/2013 13:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Serang,tweet,indonesian presidential election,1,Prabowo
-1499596423,Stnilam,ciee yg udh bisa ikut pemilu RT @arsyadarmawan: capres prabowo bagus kayanya,08/06/2013 13:28,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",Banten-Indonesia,tweet,indonesian presidential election,0,Prabowo
1298575462,abangdigo,"Cucu sby said : ""kakek ku presiden (sby), kakek calon presiden (hatta), ayahku nanti juga calon presiden (ibas)""",08/06/2013 16:05,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","?: -6.587318,106.773243",tweet,indonesian presidential election,0,Hatta
911390686,Ririanzy,Kalau muhammadiyah memang tidak berpolitik kenapa ketumnya mau bertemu ARB utk membicarakan soal pencalonan presiden ARB *simpulkan sendiri*,08/06/2013 20:19,web,"Kampoeng 9, Mamuju",tweet,indonesian presidential election,0,Aburizal
2008910028,TukimanChu,"Capres ARB banyak beriklan mengeluarkan kata2 yg membuai rakyat, & kemudian membuat statement elektabilitasnya naik. Jgn hnya segitunya Bung",08/07/2013 0:41,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jbi| Indonesia,tweet,indonesian presidential election,-1,Aburizal
-277295061,BrainPolitik,"RT @TukimanChu: Capres ARB banyak beriklan mengeluarkan kata2 yg membuai rakyat, & kemudian membuat statement elektabilitasnya naik. Jgn hn ",08/07/2013 0:53,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","World  of Peace, NY",tweet,indonesian presidential election,-1,Aburizal
712067101,hendriwidjaya,"Posisi ideal untuk indonesia lebih baik : presiden @Prabowo08, wakil presiden @jokowi_do2, gubernur DKI @basuki_btp, ketua KPK @samadabraham",08/07/2013 1:25,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,tweet,indonesian presidential election,1,Jokowi
163274394,Ridho_afana,"Haha gk ada gambar presiden, jokowi aja mau""@ayyakk: Uda siapkan bagikan THR? Aku uang gambar presiden ya? RT @Ridho_afana: Siap !!!""",08/07/2013 3:50,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","medan , sumatra utara",tweet,indonesian presidential election,1,Jokowi
1130931790,emiradammm,"@MomeyMyra Boleee laaa join Group ""Rumahku diKampungku"" Presiden Hatta , I manager , ahli baru 2 org :) Hahahaha",08/07/2013 4:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","42100 , Klang",tweet,indonesian presidential election,0,Hatta
1774884733,leo_siag,"@erdysaparudi eyaaa,coy jokowi ada dihati rakyat coy,pilpres rakyat mau jokowi jadi presiden!!,jokowi fenomenal coy !!!",08/07/2013 4:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,tweet,indonesian presidential election,1,Jokowi
1216047841,PorxPatub,"Lebaran sik pakdhe kampanye mulu""@tribunnews: Tribun Jakarta Ical Usung Program Soeharto Jika Terpilih Jadi Presiden: Aburizal Bakrie...",08/07/2013 11:55,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",indonesia,tweet,indonesian presidential election,-1,Aburizal
1877642134,ErikRaihan,"Jusuf Kalla Mudik ke Makassar Pakai Pesawat Komersial: Sejak tak lagi menjadi Wakil Presiden, Jusuf Kalla ternyata membiasakan diri u...",08/07/2013 12:27,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Makassar, Indonesia",tweet,indonesian presidential election,0,JK
-1949013371,renorayz,@Prabowo08 mohon maaf lahir batin ya pak capres Prabowo yang terhormat..,08/07/2013 14:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Saiyan's World,tweet,indonesian presidential election,1,Prabowo
1491274112,lalu_saeful,@TrioMacan2000 nanti konvoi pendukung capres jokowi pada pilpres nanti dilarang ga ya?,08/07/2013 15:47,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Bogor Jawa Barat,tweet,indonesian presidential election,1,Jokowi
-986267962,abdullah_amas,Capres Dahlan iskan mana bener ucapan med ied nya pak hehe,08/08/2013 8:05,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,tweet,indonesian presidential election,-1,Dahlan
-132228606,BrainPolitik,RT @abdullah_amas: Capres Dahlan iskan mana bener ucapan med ied nya pak hehe,08/08/2013 8:20,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","World  of Peace, NY",tweet,indonesian presidential election,-1,Dahlan
-1659120615,GomblohAttack,@alfiLG @aburizalbakrie saya selaku pendukung abadi paman ARB turut berdukung cita dalam pemilihan presiden ARB for better future,08/08/2013 11:30,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","?: -7.563815,110.766574",tweet,indonesian presidential election,1,Aburizal
-211259429,pungkiMaulita8_,aku seharian sama calon presiden. aburizal bakrieRT @aciemaniez_dewe: Seharian sama calon suami...:p,08/08/2013 12:38,"<a href=""http://twittanic.com"" rel=""nofollow"">Twittani</a>",Sidoarjo,tweet,indonesian presidential election,0,Aburizal
841914638,Rasyidi_tob,"@Suara_Demokrasi alhamduilah, lebaran tahun depan dgn Presiden Jokowi, amien.",08/08/2013 13:17,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,tweet,indonesian presidential election,1,Jokowi
887586429,inyongmanise,"RT @Rasyidi_tob: @Suara_Demokrasi alhamduilah, lebaran tahun depan dgn Presiden Jokowi, amien.",08/08/2013 13:23,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Poor Rich-country,tweet,indonesian presidential election,1,Jokowi
-692722571,TikaTaffy,"Yaraabb kya presiden jk dh :/RT""@Zulkarnadii: @TikaTaffy payungkanlah,hujan ni""",08/08/2013 13:39,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,tweet,indonesian presidential election,0,JK
783113246,sarahafrida,Sebel liat Capres Aburizal Bakrie gtau knapa. Dia ya nyalon atas dsar apa jg g ngrti. Mau ngurusin Indonesia? Ngurusin lapindo aja ga kelar2,08/08/2013 15:05,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",SMA N 1 KEBUMEN,tweet,indonesian presidential election,-1,Aburizal
1508379348,BrainPolitik,RT @sarahafrida: Sebel liat Capres Aburizal Bakrie gtau knapa. Dia ya nyalon atas dsar apa jg g ngrti. Mau ngurusin Indonesia? Ngurusin lap ,08/08/2013 15:19,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","World  of Peace, NY",tweet,indonesian presidential election,-1,Aburizal
258894753,Nyomanwidi55,"@BayuSyecherKlaX Kalau blh komentar peluang Golkar dlm Capres, ARB jangan ngotot maju, hrs kader yg lain selain ARB. Klo itu dilakukan aman.",08/08/2013 18:42,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta Barat,tweet,indonesian presidential election,-1,Aburizal
-216779031,BayuSyecherKlaX,"RT @Nyomanwidi55: @BayuSyecherKlaX Kalau blh komentar peluang Golkar dlm Capres, ARB jangan ngotot maju, hrs kader yg lain selain ARB. Klo  ",08/08/2013 18:48,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Klaten,tweet,indonesian presidential election,-1,Aburizal
-1480022221,Wennywinston,"Makasar-Sulsel. Puluhan orang terjepit dan terinjak, demi 50.000 dari mantan wakil presiden, Jusuf Kalla #dukalebaran",08/08/2013 23:00,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,tweet,indonesian presidential election,0,JK
53569627,FajarUpdate,"RT @Wennywinston: Makasar-Sulsel. Puluhan orang terjepit dan terinjak, demi 50.000 dari mantan wakil presiden, Jusuf Kalla #dukalebaran",08/08/2013 23:08,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Makassar,tweet,indonesian presidential election,0,JK
-1353704415,redaksipagi7,"Sejumlah HL @redaksipagi7 : Pembagian Zakat di Rumah Mantan Wakil Presiden Jusuf Kalla Ricuh""",08/08/2013 23:19,web,Indonesia,tweet,indonesian presidential election,0,JK
-35290723,JokowiPres,"RT @edymasran: @AkhmadRF HT presiden lbh baik drpd Mega apalagi Ical. Pro ekonomi rakyat, Capres: Jokowi & DI. Cawapres: HT & Mahfud.",08/09/2013 3:03,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,1,Jokowi
979983189,dWikanto,"Wkwkwkwk, ternyata ndak siyap menerima perbedaan ide. Lha wong aku usul Ahok aja yg jadi Presiden, Jokowi wakilnya. #eh disengiti wkwkwkwk..",08/09/2013 3:42,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jogjakarta,tweet,indonesian presidential election,-1,Jokowi
-1360460658,SurabayaNih,2013Mantan Wakil Presiden Jusuf Kalla (JK) hari mengadakan open house di kediamannya.,08/09/2013 4:30,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
1736173248,sean___s,Ponakannya capres wiranto nyariin gw ... Anjrot harus bener nih,08/09/2013 4:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rumah,tweet,indonesian presidential election,0,Wiranto
90300412,lampung8,2013Mantan Wakil Presiden Jusuf Kalla (JK) hari mengadakan open house di kediamannya.: Mantan Wakil Preside...,08/09/2013 4:51,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
484369493,S00L000,2013Mantan Wakil Presiden Jusuf Kalla (JK) hari mengadakan open house di kediamannya.: Mantan Wakil Presiden Jusuf Kalla (JK) har...,08/09/2013 5:01,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
-1021788859,SKHTeenlicious,"#TeamFollowBack \""Open House\"", JK Berdiri di Teras Rumahnya: Mantan Wakil Presiden Jusuf Kalla atau akrab disapa JK berd...  #TFBJP #TFB",08/09/2013 6:09,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Sukoharjo  Indonesia,tweet,indonesian presidential election,0,JK
1427834296,ullzzang1,"Ketika JK, Ical, dan Paloh Tertawa Bersama...: ""Ini teman sejati kita,"" kata mantan Wakil Presiden Jusuf Kalla alias JK ketika meneri...",08/09/2013 6:12,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
671760608,sukaeRTe,"\""Open House\"", JK Berdiri di Teras Rumahnya - Mantan Wakil Presiden Jusuf Kalla atau akrab disapa JK berdiri di ...",08/09/2013 6:32,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",timelines,tweet,indonesian presidential election,0,JK
478985921,akmaller,"\""Open House\"", JK Berdiri di Teras Rumahnya: Mantan Wakil Presiden Jusuf Kalla atau akrab disapa JK berdiri di teras rumahnya di Jalan ",08/09/2013 7:15,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Watan Soppeng,tweet,indonesian presidential election,0,JK
-1872491132,Politikhangat,JK tak menampik didekati para pimpinan parpol: Nama mantan Wakil Presiden Jusuf Kalla (JK) masih menjadi calon ,08/09/2013 7:48,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,tweet,indonesian presidential election,1,JK
-1205946597,Muhammad_Weshfi,JK: Pantas Tidaknya Jokowi Jadi Capres Tergantung Kinerja di Jakarta: Mantan Wakil Presiden Jusuf Kalla menyebut layak tidaknya...  Wifi,08/09/2013 8:05,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bekasi,tweet,indonesian presidential election,0,JK
-402289644,lampung8,2013Mantan Wakil Presiden Jusuf Kalla menyebut layak tidaknya Joko Widodo menjadi calon presiden tergantung kin...,08/09/2013 8:17,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
739697792,Manokwari2,2013Mantan Wakil Presiden Jusuf Kalla menyebut layak tidaknya Joko Widodo menjadi calon presiden tergantung kinerjanya sebagai Gubern...,08/09/2013 8:30,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
-1876923779,SurabayaNih,"2013Anggaran open house di istana negara disebut-sebut menghabiskan dana Rp 1,4 miliar. Mantan Wakil Presiden Jusuf Kalla menyatakan ...",08/09/2013 8:41,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,0,JK
-1922848508,Indopolitica,RT @siigiitt_: Mantan Wakil Presiden Jusuf Kalla mengatakan NasDem dan PDIP cocok untuk melakukan koalisi pada Pemilu 2014 mendatang.,08/09/2013 9:32,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,tweet,indonesian presidential election,1,JK
486342513,akmaller,"JK: Tak Boleh Paksa Keyakinan Warga Syiah di Sampang: Mantan Wakil Presiden Jusuf Kalla alias JK mengatakan, tidak boleh ada pemaksaan ",08/09/2013 9:34,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Watan Soppeng,tweet,indonesian presidential election,0,JK
8428793,akmaller,"Lebaran, Jakob Oetama Silaturahim ke Rumah JK: Tokoh media nasional Jakob Oetama bersilatuhrahim dengan mantan Wakil Presiden Jusuf Kalla ",08/09/2013 9:34,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Watan Soppeng,tweet,indonesian presidential election,0,JK
73953178,JokowiPres,RT @Antrasindocorp: JK: Pantas Tidaknya Jokowi Jadi Capres Tergantung Kinerja di Jakarta  Mantan Wakil Presiden Jusuf Kalla menyebut... htt ,08/09/2013 10:01,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,0,JK
-702954085,Politikhangat,JK: Jokowi layak jadi presiden jika berhasil pimpin Jakarta: Mantan Wakil Presiden Jusuf Kalla (JK) menilai seorang ,08/09/2013 10:05,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,tweet,indonesian presidential election,1,JK
340834133,TuitIndonesia,"#TuitIndonesia Jokowi Diusung Sebagai Capres, JK Belum Mau Banyak Komentar #Indonesia #Tuit",08/09/2013 11:52,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Sosial Media Indonesia,tweet,indonesian presidential election,1,JK
-736073766,Jokowi_do2014,"RT @TuitIndonesia: #TuitIndonesia Jokowi Diusung Sebagai Capres, JK Belum Mau Banyak Komentar #Indonesia #Tuit",08/09/2013 11:59,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Kolong Langit,tweet,indonesian presidential election,1,JK
-1622929053,akaWongganthenk,@Pak_JK Ma'af lahir dan bathin pak JK ...? ayo maju lagi capres JK indonesia butuh orang yang berani seperti Bapak.....?,08/09/2013 12:09,web,,tweet,indonesian presidential election,1,JK
425688257,Denmaskoes,Apapun partainya...presiden prabowo subianto..,08/09/2013 12:34,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta Indonesia,tweet,indonesian presidential election,1,Prabowo
1844774178,Prabowo_oke,RT @Denmaskoes: Apapun partainya...presiden prabowo subianto..,08/09/2013 12:41,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Jakarta - Demak,tweet,indonesian presidential election,1,Prabowo
1729127898,Politikhangat,JK mengaku belum niat ikut konvensi Demokrat: Mantan Wakil Presiden Jusuf Kalla (JK) mengaku belum berniat mengikuti ,08/09/2013 13:05,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,tweet,indonesian presidential election,-1,JK
2090038940,andikaDwibae,"sy Lbih suka capres ''Wiranto & Harry.T'' drpda @farhatabbaslaw krn mrka brkampanye dg mmbntu LNGSUNG rkyat yg mmbuthkan drpd koar2 di twtr,",08/09/2013 13:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",INDONESIA,tweet,indonesian presidential election,1,Wiranto
1468093739,Politikhangat,"JK katakan, butuh waktu Jokowi jadi capres: Mantan Wakil Presiden Jusuf Kalla menyebut layak tidaknya Joko Widodo ",08/09/2013 13:51,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,tweet,indonesian presidential election,-1,JK
-1717059538,PROREPUBLIK,Klw bukan Jokowi siapa yg pantas mnjadi Presiden? Wiranto atau ARB? Atau ada figur bersih lain Can @TrioMacan2000,08/09/2013 13:57,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",JAKARTA,tweet,indonesian presidential election,1,Wiranto
